Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
SEEDGWAS5093:MRG:4:250105056,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5094:MRG:4:250105059,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS5095:MRG:4:250105060,0,30,NA,NA,NA,931.0108643,NA,5501,NA,900,NA
SEEDGWAS5096:MRG:4:250105062,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS5097:MRG:4:250105064,0,30,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS5098:MRG:4:250105065,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS5099:MRG:4:250105067,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS510:MRG:4:250059302,0,100,272.3787231,19.74278259,102.826088,794.583374,200,4727,650,700,NA
SEEDGWAS5100:MRG:4:250105075,0,10,NA,NA,NA,796.6096191,NA,6326,NA,1000,NA
SEEDGWAS5101:MRG:4:250105076,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5103:MRG:4:250105138,0,80,545.8120117,67.43858337,124.3141403,695.1026001,NA,3250,588,600,NA
SEEDGWAS5104:MRG:4:250105143,0,70,867.7362061,45.57035446,382.2037048,734.6328735,NA,3542,NA,700,NA
SEEDGWAS5105:MRG:4:250105144,0,60,NA,NA,NA,859.2705688,NA,5874,NA,1000,NA
SEEDGWAS5106:MRG:4:250105149,0,0,NA,NA,NA,599.6995239,NA,5874,NA,1000,NA
SEEDGWAS5107:MRG:4:250105154,0,100,297.1404114,15.60473537,130.8786774,722.9251099,3000,1774,794,500,NA
SEEDGWAS5108:MRG:4:250105156,0,60,NA,NA,NA,859.2705688,NA,5874,NA,1000,NA
SEEDGWAS5109:MRG:4:250105164,0,70,867.7362061,45.57035446,382.2037048,734.6328735,NA,3542,NA,700,NA
SEEDGWAS5110:MRG:4:250105165,0,20,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS5111:MRG:4:250105167,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,NA,NA,NA,NA
SEEDGWAS5112:MRG:4:250105168,0,40,NA,NA,NA,801.2469482,NA,4972,NA,800,NA
SEEDGWAS5113:MRG:4:250105170,0,60,NA,NA,NA,599.6995239,NA,2827,NA,500,NA
SEEDGWAS5114:MRG:4:250105173,20,50,189.75,13.10829258,95.32015991,748.2780762,300,4182,554,700,NA
SEEDGWAS5114:MRG:4:250105174,20,50,189.75,13.10829258,95.32015991,748.2780762,300,4182,554,700,NA
SEEDGWAS5115:MRG:4:250105178,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5116:MRG:4:250105179,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5117:MRG:4:250105180,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5118:MRG:4:250105182,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5119:MRG:4:250105183,20,50,189.75,13.10829258,95.32015991,748.2780762,300,4182,554,700,NA
SEEDGWAS5120:MRG:4:250105184,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5121:MRG:4:250105185,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5122:MRG:4:250105188,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS5123:MRG:4:250105189,0,20,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS5124:MRG:4:250105190,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS5125:MRG:4:250105192,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5127:MRG:4:250096634,0,100,297.1404114,15.60473537,130.8786774,743.8585815,NA,NA,NA,NA,NA
SEEDGWAS5128:MRG:4:250096678,0,80,867.7362061,45.57035446,382.2037048,656.8771973,2900,2053,718,500,NA
SEEDGWAS513:MRG:4:250059305,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS5131:MRG:4:250105019,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5132:MRG:4:250105081,0,100,867.7362061,45.57035446,382.2037048,734.6328735,2900,2258,766,500,NA
SEEDGWAS5136:MRG:4:250096268,0,100,867.7362061,45.57035446,382.2037048,678.807373,2900,1807,718,500,NA
SEEDGWAS5137:MRG:4:250096271,0,65,867.7362061,62.89599228,327.5803528,648.8735352,1500,1986,575,500,NA
SEEDGWAS5138:MRG:4:250096273,0,65,867.7362061,62.89599228,327.5803528,648.8735352,1500,1986,575,500,NA
SEEDGWAS5139:MRG:4:250096299,0,60,NA,NA,NA,802.7061157,NA,2827,NA,500,NA
SEEDGWAS5140:MRG:4:250096354,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS5141:MRG:4:250096376,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS5142:MRG:4:250096420,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS5143:MRG:4:250096421,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS5144:MRG:4:250096481,0,50,NA,NA,NA,644.5895996,NA,3482,NA,700,NA
SEEDGWAS5145:MRG:4:250096527,0,40,321.8891602,34.7212944,69.44468689,588.5855713,NA,2540,NA,600,NA
SEEDGWAS5146:MRG:4:250096557,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5147:MRG:4:250096639,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,NA,NA,NA,NA
SEEDGWAS5148:MRG:4:250096663,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5150:MRG:4:250096792,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5151:MRG:4:250096794,0,0,NA,NA,NA,874.9683838,NA,6264,NA,1000,NA
SEEDGWAS5152:MRG:4:250096898,0,20,NA,NA,NA,951.5601807,NA,3868,NA,600,NA
SEEDGWAS5153:MRG:4:250096902,0,70,940.0096436,101.3962326,202.7986298,627.4832153,NA,3542,NA,700,NA
SEEDGWAS5154:MRG:4:250096942,0,70,297.1404114,15.60473537,130.8786774,661.8174438,NA,3542,NA,700,NA
SEEDGWAS5155:MRG:4:250105028,0,100,867.7362061,45.57035446,382.2037048,734.6328735,2900,2258,766,500,NA
SEEDGWAS5156:MRG:4:250105030,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5157:MRG:4:250105036,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS5158:MRG:4:250105046,0,100,321.8891602,34.7212944,69.44468689,680.7548218,NA,3007,NA,NA,NA
SEEDGWAS5159:MRG:4:250105048,0,30,NA,NA,NA,931.0108643,NA,5501,NA,900,NA
SEEDGWAS516:MRG:4:250059308,0,30,184.4893646,13.37231541,69.64685059,584.9256592,NA,2823,NA,400,NA
SEEDGWAS5160:MRG:4:250096255,0,100,867.7362061,74.24043274,149.9053345,600.0172729,4400,1770,1330,600,NA
SEEDGWAS5161:MRG:4:250096675,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5162:MRG:4:250096755,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5163:MRG:4:250105042,0,70,867.7362061,45.57035446,382.2037048,734.6328735,2900,2258,766,500,NA
SEEDGWAS5164:MRG:4:250105069,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS5165:MRG:4:250096400,0,60,867.7362061,62.89599228,327.5803528,585.7283936,1400,2054,571,500,NA
SEEDGWAS5166:MRG:4:250096882,0,100,867.7362061,45.57035446,382.2037048,691.388855,2900,1807,718,500,NA
SEEDGWAS5167:MRG:4:250096741,0,10,NA,NA,NA,951.5601807,NA,3579,NA,600,NA
SEEDGWAS5168:MRG:4:250096870,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5169:MRG:4:250104996,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS517:MRG:4:250059309,0,70,184.4893646,13.37231541,69.64685059,553.993042,NA,2916,908,600,NA
SEEDGWAS5170:MRG:4:250105015,0,30,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS5171:MRG:4:250105017,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS5172:MRG:4:250105066,0,100,272.3787231,19.74278259,102.826088,794.583374,200,4727,650,700,NA
SEEDGWAS5173:MRG:4:250105117,0,100,272.3787231,19.74278259,102.826088,794.583374,200,4727,650,700,NA
SEEDGWAS518:MRG:4:250059310,0,0,199.855423,21.55784988,43.11700821,504.4558716,NA,2989,NA,400,NA
SEEDGWAS5187:MRG:4:250105202,0,80,272.3787231,19.74278259,102.826088,444.2902222,NA,3717,848,700,NA
SEEDGWAS5189:MRG:4:250105204,0,40,NA,NA,NA,1275.430908,NA,7042,NA,1100,NA
SEEDGWAS519:MRG:4:250059311,0,100,184.4893646,9.68871212,81.26031494,408.0056458,2900,1430,830,500,NA
SEEDGWAS5190:MRG:4:250105205,0,20,NA,NA,NA,1275.430908,NA,3868,NA,600,NA
SEEDGWAS5191:MRG:4:250105206,0,40,940.0096436,101.3962326,202.7986298,600.3584595,NA,2546,866,600,NA
SEEDGWAS5192:MRG:4:250105207,0,80,867.7362061,62.89599228,327.5803528,661.8512573,NA,3717,848,700,NA
SEEDGWAS5193:MRG:4:250105208,0,60,940.0096436,101.3962326,202.7986298,581.9896851,NA,2827,NA,500,NA
SEEDGWAS5194:MRG:4:250105367,0,80,NA,NA,NA,573.5377197,1000,3483,523,600,NA
SEEDGWAS5195:MRG:4:250105368,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS5196:MRG:4:250105369,70,10,NA,NA,NA,592.8151855,18,4949,509,800,NA
SEEDGWAS5197:MRG:4:250105370,0,100,297.1404114,15.60473537,130.8786774,743.8585815,NA,NA,NA,NA,NA
SEEDGWAS5199:MRG:4:250105372,0,60,297.1404114,21.5375824,112.173912,639.0186768,NA,NA,NA,NA,NA
SEEDGWAS52:MRG:4:250054481,0,95,1323.805298,163.5646515,301.5098877,1176.30896,NA,3984,NA,NA,NA
SEEDGWAS520:MRG:4:250059312,0,50,199.855423,24.69342232,45.51906586,434.5053406,NA,2273,NA,400,NA
SEEDGWAS5200:MRG:4:250105373,10,20,NA,NA,NA,1168.445068,NA,6326,NA,1000,NA
SEEDGWAS5201:MRG:4:250105374,0,100,272.3787231,19.74278259,102.826088,873.6370239,NA,3250,588,600,NA
SEEDGWAS5202:MRG:4:250105375,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS5203:MRG:4:250105376,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS5204:MRG:4:250105377,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS5205:MRG:4:250105378,0,60,NA,NA,NA,559.3971558,NA,2546,866,600,NA
SEEDGWAS5206:MRG:4:250105379,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS5207:MRG:4:250105380,0,40,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS5208:MRG:4:250105381,0,100,321.8891602,34.7212944,69.44468689,1087.634888,NA,3007,NA,NA,NA
SEEDGWAS5209:MRG:4:250105382,0,70,189.75,13.10829258,95.32015991,748.2780762,NA,NA,NA,NA,NA
SEEDGWAS521:MRG:4:250059313,0,50,199.855423,24.69342232,45.51906586,434.5053406,NA,2273,NA,400,NA
SEEDGWAS5210:MRG:4:250105383,0,100,867.7362061,45.57035446,382.2037048,664.3510742,2900,1807,718,500,NA
SEEDGWAS5214:MRG:4:250105387,0,30,206.9999847,14.29995537,103.9856186,544.6063232,NA,4558,NA,700,NA
SEEDGWAS5215:MRG:4:250105388,0,90,206.9999847,14.29995537,103.9856186,378.4499817,800,2448,592,500,NA
SEEDGWAS5216:MRG:4:250105389,0,90,206.9999847,14.29995537,103.9856186,378.4499817,800,2448,592,500,NA
SEEDGWAS5219:MRG:4:250105392,10,60,394.1975708,48.70565033,89.78244019,447.4083252,100,3191,475,600,NA
SEEDGWAS522:MRG:4:250059314,0,60,184.4893646,15.78425407,31.8713665,389.553833,2100,2346,631,500,NA
SEEDGWAS5220:MRG:4:250105393,10,20,NA,NA,NA,1168.445068,NA,6326,NA,1000,NA
SEEDGWAS5221:MRG:4:250105394,0,60,297.1404114,21.5375824,112.173912,639.0186768,NA,NA,NA,NA,NA
SEEDGWAS5227:MRG:4:250105400,0,70,297.1404114,21.5375824,112.173912,698.1602173,NA,NA,NA,NA,NA
SEEDGWAS523:MRG:4:250059315,0,60,184.4893646,15.78425407,31.8713665,365.0845642,NA,2706,NA,500,NA
SEEDGWAS5232:MRG:4:250105406,0,20,209.7156677,22.62144661,45.24427032,455.8823242,1000,2245,529,500,NA
SEEDGWAS5234:MRG:4:250105409,0,100,867.7362061,45.57035446,382.2037048,609.0495605,NA,NA,NA,NA,NA
SEEDGWAS5235:MRG:4:250105410,0,60,867.7362061,62.89599228,327.5803528,595.7181396,NA,2827,NA,500,NA
SEEDGWAS5236:MRG:4:250105411,0,60,867.7362061,62.89599228,327.5803528,595.7181396,NA,2827,NA,500,NA
SEEDGWAS5237:MRG:4:250105412,0,60,867.7362061,62.89599228,327.5803528,595.7181396,NA,2827,NA,500,NA
SEEDGWAS5238:MRG:4:250105413,0,100,NA,NA,NA,803.7008667,NA,NA,NA,NA,NA
SEEDGWAS5239:MRG:4:250105414,0,100,940.0096436,101.3962326,202.7986298,578.338623,NA,NA,NA,NA,NA
SEEDGWAS524:MRG:4:250059316,0,60,184.4893646,15.78425407,31.8713665,350.3518066,2100,2346,631,500,NA
SEEDGWAS5240:MRG:4:250105415,0,100,940.0096436,101.3962326,202.7986298,578.338623,NA,NA,NA,NA,NA
SEEDGWAS5241:MRG:4:250105416,0,100,940.0096436,101.3962326,202.7986298,578.338623,NA,NA,NA,NA,NA
SEEDGWAS5243:MRG:4:250105418,33,67,321.8891602,39.77147675,73.31347656,465.8306885,61,3433,475,700,NA
SEEDGWAS525:MRG:4:250059317,0,60,184.4893646,9.68871212,81.26031494,375.5678406,2100,2346,631,500,NA
SEEDGWAS526:MRG:4:250059318,20,50,297.1404114,21.5375824,112.173912,442.8029785,300,4182,554,700,NA
SEEDGWAS5262:MRG:4:250105438,0,0,297.1404114,16.12194824,140.3009796,851.6282349,NA,3441,534,600,NA
SEEDGWAS5263:MRG:4:250105439,0,90,485.1662903,59.9454155,110.5014648,347.855957,NA,3616,NA,700,NA
SEEDGWAS5264:MRG:4:250105440,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5265:MRG:4:250105441,0,40,940.0096436,101.3962326,202.7986298,600.3584595,NA,4972,NA,800,NA
SEEDGWAS5266:MRG:4:250105442,20,50,297.1404114,21.5375824,112.173912,573.1411133,300,4182,554,700,NA
SEEDGWAS5267:MRG:4:250105443,0,60,NA,NA,NA,818.3304443,NA,2827,NA,500,NA
SEEDGWAS5268:MRG:4:250105444,0,40,NA,NA,NA,818.3304443,NA,4972,NA,800,NA
SEEDGWAS5269:MRG:4:250105445,60,40,206.9999847,14.29995537,103.9856186,389.6566162,1000,2713,NA,500,NA
SEEDGWAS527:MRG:4:250059319,20,50,1323.805298,163.5646515,301.5098877,1086.402832,300,4182,554,700,NA
SEEDGWAS5270:MRG:4:250105446,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS5271:MRG:4:250105447,0,10,NA,NA,NA,951.5601807,NA,6326,NA,1000,NA
SEEDGWAS5273:MRG:4:250105449,0,70,1323.805298,163.5646515,301.5098877,457.6881104,NA,3204,620,400,NA
SEEDGWAS5277:MRG:4:250105453,0,67,321.8891602,34.7212944,69.44468689,554.8314209,NA,NA,NA,NA,NA
SEEDGWAS528:MRG:4:250059320,0,100,272.3787231,19.74278259,102.826088,914.6306152,NA,4256,634,600,NA
SEEDGWAS5280:MRG:4:250105456,0,40,209.7156677,22.62144661,45.24427032,402.4381104,NA,991,659,300,NA
SEEDGWAS5283:MRG:4:250105459,0,80,485.1662903,52.33354568,104.6702576,607.3352661,NA,2143,NA,700,NA
SEEDGWAS5284:MRG:4:250105460,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS5285:MRG:4:250105461,0,10,NA,NA,NA,951.5601807,NA,6326,NA,1000,NA
SEEDGWAS5286:MRG:4:250105462,0,70,206.9999847,14.29995537,103.9856186,971.6271973,NA,NA,NA,NA,NA
SEEDGWAS5287:D17PEACXX:3:250098128,0,100,321.8891602,34.7212944,69.44468689,632.8341675,3000,1774,794,500,NA
SEEDGWAS5287:D17PEACXX:3:250098215,0,100,321.8891602,34.7212944,69.44468689,632.8341675,3000,1774,794,500,NA
SEEDGWAS5288:D17PEACXX:3:250098129,0,100,940.0096436,101.3962326,202.7986298,600.3584595,NA,3007,NA,NA,NA
SEEDGWAS5288:D17PEACXX:3:250098216,0,100,940.0096436,101.3962326,202.7986298,600.3584595,NA,3007,NA,NA,NA
SEEDGWAS5289:D17PEACXX:3:250098130,0,70,272.3787231,19.74278259,102.826088,1156.445313,NA,NA,NA,NA,NA
SEEDGWAS5289:D17PEACXX:3:250098217,0,70,272.3787231,19.74278259,102.826088,1156.445313,NA,NA,NA,NA,NA
SEEDGWAS529:MRG:4:250059321,0,100,272.3787231,19.74278259,102.826088,1239.466187,NA,4256,634,600,NA
SEEDGWAS5290:D17PEACXX:3:250098131,20,50,1323.805298,163.5646515,301.5098877,1086.402832,300,4182,554,700,NA
SEEDGWAS5290:D17PEACXX:3:250098218,20,50,1323.805298,163.5646515,301.5098877,1086.402832,300,4182,554,700,NA
SEEDGWAS5291:D17PEACXX:3:250098132,0,80,272.3787231,19.74278259,102.826088,722.1141357,700,4043,532,500,NA
SEEDGWAS5291:D17PEACXX:3:250098219,0,80,272.3787231,19.74278259,102.826088,722.1141357,700,4043,532,500,NA
SEEDGWAS5292:D17PEACXX:3:250098133,0,100,1323.805298,163.5646515,301.5098877,898.6968384,NA,3518,NA,NA,NA
SEEDGWAS5292:D17PEACXX:3:250098220,0,100,1323.805298,163.5646515,301.5098877,898.6968384,NA,3518,NA,NA,NA
SEEDGWAS5293:D17PEACXX:3:250098134,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS5293:D17PEACXX:3:250098221,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS5294:D17PEACXX:3:250098135,0,100,NA,NA,NA,654.4013672,2900,2258,766,500,NA
SEEDGWAS5294:D17PEACXX:3:250098222,0,100,NA,NA,NA,654.4013672,2900,2258,766,500,NA
SEEDGWAS5295:D17PEACXX:3:250098136,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS5295:D17PEACXX:3:250098223,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS5296:D17PEACXX:3:250098137,0,60,NA,NA,NA,579.302124,NA,2827,NA,500,NA
SEEDGWAS5297:D17PEACXX:3:250098138,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,NA,NA,NA,NA
SEEDGWAS5298:D17PEACXX:3:250098139,0,100,1323.805298,163.5646515,301.5098877,866.8095093,NA,3518,NA,NA,NA
SEEDGWAS5299:D17PEACXX:3:250098140,0,100,940.0096436,101.3962326,202.7986298,600.3584595,NA,3007,NA,NA,NA
SEEDGWAS53:MRG:4:250054483,0,100,272.3787231,14.77845192,128.6092072,902.4562988,NA,4256,634,600,NA
SEEDGWAS530:MRG:4:250059322,0,80,867.7362061,62.89599228,327.5803528,520.4330444,NA,3932,NA,700,NA
SEEDGWAS5300:D17PEACXX:3:250098141,0,20,NA,NA,NA,780.2609253,NA,3125,NA,500,NA
SEEDGWAS5301:D17PEACXX:3:250098142,0,80,297.1404114,21.5375824,112.173912,562.6508789,NA,3932,NA,700,NA
SEEDGWAS5302:D17PEACXX:3:250098143,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS5303:D17PEACXX:3:250098144,0,5,NA,NA,NA,NA,NA,2792,NA,500,NA
SEEDGWAS5304:D17PEACXX:3:250098145,0,70,297.1404114,25.42227936,51.33234406,1278.771851,NA,1939,NA,500,NA
SEEDGWAS5305:D17PEACXX:3:250098146,0,100,297.1404114,15.60473537,130.8786774,606.0493774,2900,1998,718,600,NA
SEEDGWAS5306:D17PEACXX:3:250098147,0,80,867.7362061,45.57035446,382.2037048,656.8771973,2900,2053,718,500,NA
SEEDGWAS5307:D17PEACXX:3:250098148,0,80,297.1404114,21.5375824,112.173912,562.6508789,NA,3932,NA,700,NA
SEEDGWAS5308:D17PEACXX:3:250098149,0,80,297.1404114,21.5375824,112.173912,562.6508789,NA,3932,NA,700,NA
SEEDGWAS5309:D17PEACXX:3:250098150,0,80,297.1404114,21.5375824,112.173912,562.6508789,NA,3932,NA,700,NA
SEEDGWAS531:MRG:4:250059323,60,40,272.3787231,19.74278259,102.826088,534.1818848,1000,2713,NA,500,NA
SEEDGWAS5310:D17PEACXX:3:250098151,0,75,272.3787231,14.30434036,119.9721069,1145.920898,1900,2746,749,500,NA
SEEDGWAS5311:D17PEACXX:3:250098152,0,80,NA,NA,NA,853.8890381,NA,7042,NA,1100,NA
SEEDGWAS5312:D17PEACXX:3:250098153,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS5313:D17PEACXX:3:250098154,0,20,NA,NA,NA,880.617981,NA,3868,NA,600,NA
SEEDGWAS5314:D17PEACXX:3:250098155,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,1939,NA,500,NA
SEEDGWAS5315:D17PEACXX:3:250098156,0,100,867.7362061,45.57035446,382.2037048,764.2702026,2900,1807,718,500,NA
SEEDGWAS5316:D17PEACXX:3:250098157,0,40,940.0096436,101.3962326,202.7986298,600.3584595,NA,4972,NA,800,NA
SEEDGWAS5317:D17PEACXX:3:250098158,0,100,1323.805298,163.5646515,301.5098877,898.6968384,NA,3518,NA,NA,NA
SEEDGWAS5318:D17PEACXX:3:250098159,0,40,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS5319:D17PEACXX:3:250098160,0,75,272.3787231,14.77845192,128.6092072,583.395874,NA,3502,674,700,NA
SEEDGWAS5320:D17PEACXX:3:250098161,0,100,321.8891602,34.7212944,69.44468689,598.7327271,NA,NA,NA,NA,NA
SEEDGWAS5321:D17PEACXX:3:250098163,0,100,394.1975708,42.52099991,85.04458618,565.6854858,NA,2143,NA,700,NA
SEEDGWAS5322:D17PEACXX:3:250098164,0,100,394.1975708,42.52099991,85.04458618,531.1530151,NA,NA,NA,NA,NA
SEEDGWAS5323:D17PEACXX:3:250098165,0,100,297.1404114,15.60473537,130.8786774,743.8585815,3000,1774,794,500,NA
SEEDGWAS5324:D17PEACXX:3:250098166,0,10,NA,NA,NA,799.3469849,NA,6259,NA,1000,NA
SEEDGWAS5325:D17PEACXX:3:250098167,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS5327:D17PEACXX:3:250098169,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS5328:D17PEACXX:3:250098170,0,10,NA,NA,NA,951.5601807,NA,3579,NA,600,NA
SEEDGWAS5329:D17PEACXX:3:250098171,0,100,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS5330:D17PEACXX:3:250098172,0,100,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS5331:D17PEACXX:3:250098173,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS5332:D17PEACXX:3:250098174,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS5333:D17PEACXX:3:250098175,0,60,NA,NA,NA,559.3971558,NA,2546,866,600,NA
SEEDGWAS5334:D17PEACXX:3:250098176,0,80,940.0096436,116.1442337,214.0965729,1044.834351,NA,2848,892,600,NA
SEEDGWAS5335:D17PEACXX:3:250098177,0,100,321.8891602,39.77147675,73.31347656,974.7633667,500,3679,624,600,NA
SEEDGWAS5336:D17PEACXX:3:250098178,40,55,394.1975708,48.70565033,89.78244019,1022.837646,400,4374,NA,700,NA
SEEDGWAS5339:D17PEACXX:3:250098181,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5340:D17PEACXX:3:250098182,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS5342:D17PEACXX:3:250098184,0,40,209.7156677,22.62144661,45.24427032,402.4381104,NA,991,659,300,NA
SEEDGWAS5343:D17PEACXX:3:250098185,0,40,209.7156677,22.62144661,45.24427032,402.4381104,NA,991,659,300,NA
SEEDGWAS5344:D17PEACXX:3:250098186,0,40,193.5914917,14.03206253,73.08300781,393.9264526,NA,991,659,300,NA
SEEDGWAS5345:D17PEACXX:3:250098187,0,0,604.5,41.7600174,303.6681519,577.3079224,NA,5304,NA,400,NA
SEEDGWAS5346:D17PEACXX:3:250098188,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS5347:D17PEACXX:3:250098189,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS5348:D17PEACXX:3:250098190,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS5349:D17PEACXX:3:250098191,0,67,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS5350:D17PEACXX:3:250098192,0,67,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS5351:D17PEACXX:3:250098193,20,50,297.1404114,21.5375824,112.173912,743.4179077,NA,3168,653,600,NA
SEEDGWAS5352:D17PEACXX:3:250098194,0,100,940.0096436,101.3962326,202.7986298,600.3584595,NA,3007,NA,NA,NA
SEEDGWAS5353:D17PEACXX:3:250098195,0,60,NA,NA,NA,843.8786011,NA,2827,NA,500,NA
SEEDGWAS5354:D17PEACXX:3:250098197,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS5355:D17PEACXX:3:250098198,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS5357:D17PEACXX:3:250098200,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS5358:D17PEACXX:3:250098201,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS5359:D17PEACXX:3:250098202,0,70,297.1404114,25.42227936,51.33234406,1278.771851,NA,1939,NA,500,NA
SEEDGWAS536:MRG:4:250059325,0,0,297.1404114,25.42227936,51.33234406,379.3489685,NA,2989,NA,400,NA
